reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-06-06,wk inc covid hosp,0,2026-06-06,09,quantile,0.9,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,09,quantile,0.95,24.0
2026-06-06,wk inc covid hosp,0,2026-06-06,09,quantile,0.975,34.0
2026-06-06,wk inc covid hosp,0,2026-06-06,09,quantile,0.99,57.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.01,0.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.025,0.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.05,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.1,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.15,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.2,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.25,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.3,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.35,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.4,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.45,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.5,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.55,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.6,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.65,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.7,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.75,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.8,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.85,5.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.9,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.95,8.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.975,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,10,quantile,0.99,17.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.01,0.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.025,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.05,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.1,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.15,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.2,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.25,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.3,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.35,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.4,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.45,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.5,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.55,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.6,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.65,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.7,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.75,5.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.8,5.0
