frames,reward,visited_rooms,learned_transitions
179000000,5643.10951980495,12.0,261.0
180000000,5647.818145347736,12.0,262.7455070115932
181000000,5652.526770890524,12.0,264.0
182000000,5657.235396433311,12.0,265.9181326984489
183000000,5661.944021976097,12.0,267.0
184000000,5666.652647518884,12.0,268.7865399890494
185000000,5671.3612730616705,12.0,269.38204400456056
186000000,5676.069898604457,12.0,271.00400023921696
187000000,5680.778524147245,12.0,272.0
188000000,5685.487149690031,12.0,272.0
189000000,5690.195775232818,12.0,272.0
190000000,5694.904400775605,12.0,272.40327482887574
191000000,5699.613026318391,12.0,273.2832003992252
192000000,5700.0,12.0,274.6789370709575
193000000,5700.0,12.0,276.5106958259765
194000000,5700.0,12.0,277.1023030162177
195000000,5700.0,12.0,278.0
196000000,5700.0,12.0,279.0
197000000,5700.0,12.0,280.19611445112446
198000000,5700.0,12.0,282.2420842844808
199000000,5700.0,12.0,283.80121127631173
200000000,5700.0,12.0,284.7908209949926
201000000,5700.0,12.0,286.0
202000000,5700.0,12.0,286.0
203000000,5700.0,12.0,287.0126650570016
204000000,5700.0,12.0,288.0
205000000,5700.0,12.0,289.0
206000000,5700.0,12.0,289.0
207000000,5700.0,12.0,290.0
208000000,5700.0,12.0,291.1264435964026
209000000,5700.0,12.0,293.0
210000000,5700.0,12.0,294.0775330236609
211000000,5700.0,12.0,295.64432400277605
212000000,5700.0,12.0,296.0
213000000,5700.0,12.0,297.018839258584
214000000,5700.0,12.0,299.2320795718057
215000000,5700.0,12.0,300.3143813373323
216000000,5700.0,12.0,302.5249402939046
217000000,5700.0,12.0,304.0
218000000,5700.0,12.0,305.2659058130882
219000000,5700.0,12.0,306.2248483228916
220000000,5700.0,12.0,308.3926592736
221000000,5700.0,12.0,309.6171719205711
222000000,5700.0,12.0,310.12679366070734
223000000,5700.0,12.0,312.0802959463429
224000000,5700.0,12.0,313.0
225000000,5700.0,12.0,313.88428302041484
226000000,5700.0,12.0,314.8068696872429
227000000,5700.0,12.0,316.02518336910856
228000000,5700.0,12.0,317.0
229000000,5700.0,12.0,318.0
230000000,5700.0,12.0,318.99544261231233
231000000,5700.0,12.0,319.0
232000000,5700.0,12.0,319.0
233000000,5700.0,12.0,319.7723588539835
234000000,5700.0,12.0,321.4253306235211
235000000,5700.0,12.0,323.0031860219608
236000000,5700.0,12.0,324.0
237000000,5700.0,12.0,324.0603176114099
238000000,5700.0,12.0,325.0
239000000,5700.0,12.0,325.31255004510393
240000000,5700.0,12.0,326.8703769951515
241000000,5700.0,12.0,327.8153246810094
242000000,5700.0,12.0,329.13816075510863
243000000,5700.0,12.0,330.7044126938382
244000000,5700.0,12.0,331.0
245000000,5700.0,12.0,331.98827002363026
246000000,5700.0,12.0,333.59276201248656
247000000,5700.0,12.0,334.2928612509553
248000000,5700.0,12.0,335.83905147646703
249000000,5700.0,12.0,336.9118642440535
250000000,5700.0,12.0,337.0
251000000,5700.0,12.0,338.0
252000000,5700.0,12.0,339.7143978523321
253000000,5700.0,12.0,341.550516357847
254000000,5700.0,12.0,342.62530405988605
255000000,5700.0,12.0,343.75877153764145
256000000,5700.0,12.0,344.59647573851305
257000000,5700.0,12.0,345.8227323449705
258000000,5700.0,12.0,346.666825466313
259000000,5700.0,12.0,347.0
260000000,5700.0,12.0,347.52882512932644
261000000,5700.0,12.0,349.0
262000000,5700.0,12.0,350.0
263000000,5700.0,12.0,350.0
264000000,5700.0,12.0,350.0
265000000,5700.0,12.0,351.0
266000000,5700.0,12.0,352.0
267000000,5700.0,12.0,353.0
268000000,5700.0,12.0,353.5882500593603
269000000,5700.0,12.0,355.0
270000000,5700.0,12.0,356.1927352911981
271000000,5700.0,12.0,357.2154725654389
272000000,5700.0,12.0,358.0
273000000,5700.0,12.0,358.0
274000000,5700.0,12.0,358.0
275000000,5700.0,12.0,358.0
276000000,5700.0,12.0,358.2582190240612
277000000,5700.0,12.0,359.0
278000000,5700.0,12.0,359.0
279000000,5700.0,12.0,360.39492900770045
280000000,5700.0,12.0,362.0
281000000,5700.0,12.0,362.0
282000000,5700.0,12.0,362.0
283000000,5700.0,12.0,362.1515399730739
284000000,5700.0,12.0,363.0
285000000,5700.0,12.0,363.0
286000000,5700.0,12.0,363.18009962791666
287000000,5700.0,12.0,364.1401938323576
288000000,5700.0,12.0,364.7112295312254
289000000,5700.0,12.0,366.0
290000000,5700.0,12.0,367.0
291000000,5700.0,12.0,368.0
292000000,5700.0,12.0,368.0
293000000,5700.0,12.0,369.0
294000000,5700.0,12.0,369.0
295000000,5700.0,12.0,370.8865740515387
296000000,5700.0,12.0,372.0
297000000,5700.0,12.0,373.0
298000000,5700.0,12.0,374.0
299000000,5700.0,12.0,374.0
300000000,5700.0,12.0,374.0
301000000,5700.0,12.0,374.0
302000000,5700.0,12.0,374.0
303000000,5700.0,12.0,374.0
304000000,5700.0,12.0,374.0
305000000,5700.0,12.0,374.0
306000000,5700.0,12.0,374.0
307000000,5700.0,12.0,374.55229367449635
308000000,5700.0,12.0,375.8344738969739
309000000,5700.0,12.0,377.18773930024133
310000000,5700.0,12.0,378.30041558655313
311000000,5700.0,12.0,379.7699578535278
312000000,5700.0,12.0,380.1189288027123
313000000,5700.0,12.0,381.62063470066516
314000000,5700.0,12.0,382.9916591350783
315000000,5700.0,12.0,384.5403928702298
316000000,5700.0,12.0,387.0
317000000,5700.0,12.0,387.0
318000000,5700.0,12.0,387.0
319000000,5700.0,12.0,387.0
320000000,5700.0,12.0,387.0
321000000,5700.0,12.0,387.0
322000000,5700.0,12.0,387.0
323000000,5700.0,12.0,387.0
324000000,5700.0,12.0,387.0
325000000,5700.0,12.0,387.0
326000000,5700.0,12.0,387.0
327000000,5700.0,12.0,387.0
328000000,5700.0,12.0,387.0
329000000,5700.0,12.0,387.0
330000000,5700.0,12.0,387.0
331000000,5700.0,12.0,388.2832264121421
332000000,5700.0,12.0,390.0
333000000,5700.0,12.0,390.0
334000000,5700.0,12.0,391.0
335000000,5700.0,12.0,391.0
336000000,5700.0,12.0,391.1145518207283
337000000,5700.0,12.0,392.0
338000000,5700.0,12.0,392.0
339000000,5700.0,12.0,392.0
340000000,5700.0,12.0,393.0
341000000,5700.0,12.0,394.0
342000000,5700.0,12.0,395.14093068171235
343000000,5700.0,12.0,396.0
344000000,5700.0,12.0,397.0
345000000,5700.0,12.0,398.0
346000000,5700.0,12.0,398.0
347000000,5700.0,12.0,398.0446795318918
348000000,5700.0,12.0,399.0
349000000,5700.0,12.0,399.0
350000000,5700.0,12.0,399.0
351000000,5700.0,12.0,399.0
352000000,5700.0,12.0,399.0
353000000,5700.0,12.0,399.2341632805038
354000000,5700.0,12.0,400.9472284028248
355000000,5700.0,12.0,402.0
356000000,5700.0,12.0,404.0
357000000,5700.0,12.0,404.0
358000000,5700.0,12.0,406.0
359000000,5700.0,12.0,407.0
360000000,5700.0,12.0,408.0
361000000,5700.0,12.0,408.0
362000000,5700.0,12.0,408.5055901623905
363000000,5700.0,12.0,409.2833319310055
364000000,5700.0,12.0,410.1910221903722
365000000,5700.0,12.0,412.0
366000000,5700.0,12.0,413.21198620601024
367000000,5700.0,12.0,414.0
368000000,5700.0,12.0,414.0
369000000,5700.0,12.0,414.0
370000000,5700.0,12.0,415.0
371000000,5700.0,12.0,416.0
372000000,5700.0,12.0,417.0
373000000,5700.0,12.0,417.8830456802872
374000000,5700.0,12.0,419.02399525907015
