frames,reward,visited_rooms,learned_transitions
218000000,0.0,24.0,296.0
219000000,0.0,24.0,297.50954742362063
220000000,0.0,24.0,299.0
221000000,0.0,24.0,300.59551964516953
222000000,0.0,24.0,302.703911363281
223000000,0.0,24.0,304.55821253932373
224000000,0.0,24.0,306.2917979094591
225000000,0.0,24.278317467160846,308.27831746716083
226000000,0.0,25.0,309.112822352192
227000000,0.0,25.0,310.0720638279619
228000000,0.0,25.0,312.6783610574431
229000000,0.0,25.0,314.52939468590534
230000000,0.0,25.0,316.3024193321992
231000000,0.0,25.0,317.9904854919505
232000000,0.0,25.0,319.0
233000000,0.0,25.410011801035946,320.4100118010359
234000000,0.0,26.0,322.18833869164104
235000000,0.0,26.0,323.780304953735
236000000,0.0,26.0,325.62814981086586
237000000,0.0,26.0,326.5290590921954
238000000,0.0,27.0,328.3859586897559
239000000,0.0,27.0,330.2253892561685
240000000,0.0,27.0,331.9500964801384
241000000,0.0,27.496005128551186,333.4960051285512
242000000,0.0,30.0,334.98090951244615
243000000,0.0,31.0,336.1621420116524
244000000,0.0,31.0,337.0878798858356
245000000,0.0,31.0,338.6770279117959
246000000,0.0,31.0,340.0
247000000,0.0,31.27943304309112,340.55886608618226
248000000,0.0,32.0,342.5525735393608
249000000,0.0,32.0,343.4314374579385
250000000,0.0,32.0,345.38627976520104
251000000,0.0,32.0,346.4754710220656
252000000,0.0,32.0,347.6231897566719
253000000,0.0,32.0,349.15897085970863
254000000,0.0,32.0,350.7383548002031
255000000,0.0,34.0,351.6876509631193
256000000,0.0,34.0,352.6796579744473
257000000,0.0,34.0,353.6629872712808
258000000,0.0,34.0,354.6370049779062
259000000,0.0,34.0,355.787189833301
260000000,0.0,34.0,356.0
261000000,0.0,34.0,356.0
262000000,0.0,34.0,357.0183435482474
263000000,0.0,34.0,358.0
264000000,0.0,34.0,358.7272746145183
265000000,0.0,34.0,360.0
266000000,0.0,34.0,360.8601105329411
267000000,0.0,34.0,362.31128817888043
268000000,0.0,34.0,363.0
269000000,0.0,34.0,363.0
270000000,0.0,34.0,363.0
271000000,0.0,34.0,363.0
272000000,0.0,34.0,364.02638686645685
273000000,0.0,34.0,365.4667391135605
274000000,0.0,34.0,367.06905297066
275000000,0.0,34.0,368.0
276000000,0.0,34.0,368.0
277000000,0.0,34.0,368.0
278000000,0.0,34.0,368.0
279000000,0.0,34.0,369.4416510580872
280000000,0.0,34.0,370.0
281000000,0.0,34.0,370.0
282000000,0.0,34.0,370.0
283000000,0.0,34.0,370.0
284000000,0.0,34.0,370.0
285000000,0.0,34.0,370.0
286000000,0.0,34.0,370.0
287000000,0.0,34.0,370.0
288000000,0.0,34.0,370.0
289000000,0.0,34.0,372.2016792887718
290000000,0.0,34.0,374.0
291000000,0.0,34.0,375.0
292000000,0.0,34.0,376.7005227614368
293000000,0.0,34.0,379.3279861040155
294000000,0.0,34.0,381.0
295000000,0.0,34.0,381.0
296000000,0.0,34.0,381.97373763580345
297000000,0.0,34.0,383.6602978333296
298000000,0.0,34.0,386.0382399161865
299000000,0.0,34.0,388.0
300000000,0.0,34.0,389.3336696787794
301000000,0.0,34.0,390.0
302000000,0.0,34.0,390.0
303000000,0.0,34.0,390.6174698011038
304000000,0.0,34.0,392.5275981415782
305000000,0.0,34.0,393.4484240687679
306000000,0.0,34.0,394.0
307000000,0.0,34.0,394.0
308000000,0.0,34.0,394.0
309000000,0.0,34.0,395.0
310000000,0.0,34.0,395.8798733698083
311000000,0.0,34.0,396.0
312000000,0.0,34.0,396.0
313000000,0.0,34.0,396.0
314000000,0.0,34.0,396.0
315000000,0.0,34.0,396.0
316000000,0.0,34.0,396.0
317000000,0.0,34.0,396.0
318000000,0.0,34.0,396.0
319000000,0.0,34.0,396.0
320000000,0.0,34.0,396.1866929573533
321000000,0.0,34.0,397.6393474587287
322000000,0.0,34.0,398.0
323000000,0.0,34.0,399.0
324000000,0.0,34.0,399.65672658891725
325000000,0.0,34.0,401.0
326000000,0.0,34.0,402.1019417967444
327000000,0.0,34.0,403.0
328000000,0.0,34.0,403.0
329000000,0.0,34.0,405.0
330000000,0.0,34.0,405.0
331000000,0.0,34.0,405.0
332000000,0.0,34.0,406.0
333000000,0.0,34.0,406.0
334000000,0.0,34.0,406.0
335000000,0.0,34.0,406.0834806041848
336000000,0.0,34.0,407.0
337000000,0.0,34.0,407.0
338000000,0.0,34.0,407.0
339000000,0.0,34.0,407.0
340000000,0.0,34.0,407.0
341000000,0.0,34.0,407.95846685516807
342000000,0.0,34.0,408.0
343000000,0.0,34.0,408.8751099384345
344000000,0.0,34.0,411.0
345000000,0.0,34.0,411.9623488397429
346000000,0.0,34.0,412.0
347000000,0.0,34.0,412.0
348000000,0.0,34.0,412.0
349000000,0.0,34.0,412.0
350000000,0.0,34.0,412.0
351000000,0.0,34.0,412.0
352000000,0.0,34.0,412.0
353000000,0.0,34.0,412.0
354000000,0.0,34.0,412.0
355000000,0.0,34.0,412.0
356000000,0.0,34.0,412.0
357000000,0.0,34.0,412.0
358000000,0.0,34.0,412.0
359000000,0.0,34.0,412.0
360000000,0.0,34.0,412.0
361000000,0.0,34.0,412.0
362000000,0.0,34.0,412.0
363000000,0.0,34.0,412.0
364000000,0.0,34.0,412.0
365000000,0.0,34.0,412.0
366000000,0.0,34.0,412.85789196530027
367000000,0.0,34.0,414.06310659216
368000000,0.0,34.0,415.3571115100738
369000000,0.0,34.0,416.0
370000000,0.0,34.0,416.0
371000000,0.0,34.0,416.0
372000000,0.0,34.0,416.69908201028534
373000000,0.0,34.0,417.8875663436947
374000000,0.0,34.0,419.08237186994023
375000000,0.0,34.0,420.0
376000000,0.0,34.0,420.0
377000000,0.0,34.0,420.0
378000000,0.0,34.0,421.0
379000000,0.0,34.0,421.0
380000000,0.0,34.0,421.0
381000000,0.0,34.0,421.0
382000000,0.0,34.0,421.0
383000000,0.0,34.0,421.56993021870477
384000000,0.0,34.0,422.6315341418245
385000000,0.0,34.0,423.8525709649429
386000000,0.0,34.0,425.0
387000000,0.0,34.0,425.43501385728666
388000000,0.0,34.0,426.0
389000000,0.0,34.0,426.0
390000000,0.0,34.0,426.0
391000000,0.0,34.0,426.0
392000000,0.0,34.392290275233535,426.0
393000000,0.0,35.0,426.81142747036023
394000000,0.0,35.0,428.23721994967667
395000000,0.0,35.0,429.0
396000000,0.0,35.0,429.0
397000000,0.0,35.0,429.0
398000000,0.0,35.0,429.0
399000000,0.0,35.0,429.0
400000000,0.0,35.0,429.0
401000000,0.0,35.0,429.0
402000000,0.0,35.0,429.0
403000000,0.0,35.0,429.0
404000000,0.0,35.0,429.0
405000000,0.0,35.0,429.0
406000000,0.0,35.0,429.0
407000000,0.0,35.0,429.0
408000000,0.0,35.0,429.0
409000000,0.0,35.0,429.0
410000000,0.0,35.0,429.0
411000000,0.0,35.0,429.0
412000000,0.0,35.0,429.0
413000000,0.0,35.0,429.0
414000000,0.0,35.0,429.0
415000000,0.0,35.0,429.0
416000000,0.0,35.0,429.0
417000000,0.0,35.0,429.0
418000000,0.0,35.0,429.0
419000000,0.0,35.0,429.0
420000000,0.0,35.0,429.0
421000000,0.0,35.0,429.0
422000000,0.0,35.0,429.0
423000000,0.0,35.0,429.0
424000000,0.0,35.0,429.0
425000000,0.0,35.0,429.0
426000000,0.0,35.0,429.0
427000000,0.0,35.0,429.0
428000000,0.0,35.0,429.0
429000000,0.0,35.0,429.0
430000000,0.0,35.0,429.0
431000000,0.0,35.0,429.0
432000000,0.0,35.0,429.0
433000000,0.0,35.0,429.0
434000000,0.0,35.0,429.0
435000000,0.0,35.0,429.0
436000000,0.0,35.0,429.0
437000000,0.0,35.0,429.0
438000000,0.0,35.0,429.0
439000000,0.0,35.0,429.0
440000000,0.0,35.0,429.0
441000000,0.0,35.0,429.0
442000000,0.0,35.0,429.0
443000000,0.0,35.0,429.0
444000000,0.0,35.0,429.0
