reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.01,23.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.025,34.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.05,42.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.1,58.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.15,66.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.2,72.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.25,79.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.3,87.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.35,96.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.4,102.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.45,107.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.5,112.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.55,118.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.6,125.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.65,133.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.7,141.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.75,150.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.8,160.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.85,177.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.9,189.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.95,232.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.975,251.0
2026-03-07,wk inc flu hosp,0,2026-03-07,05,quantile,0.99,287.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.01,302.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.025,384.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.05,484.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.1,603.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.15,671.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.2,746.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.25,842.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.3,910.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.35,968.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.4,1037.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.45,1121.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.5,1182.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.55,1255.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.6,1314.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.65,1440.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.7,1576.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.75,1690.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.8,1822.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.85,2002.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.9,2141.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.95,2540.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.975,2918.0
2026-03-07,wk inc flu hosp,0,2026-03-07,06,quantile,0.99,3380.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.01,20.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.025,32.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.05,35.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.1,41.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.15,47.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.2,53.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.25,60.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.3,63.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.35,68.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.4,73.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.45,78.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.5,84.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.55,86.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.6,91.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.65,97.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.7,101.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.75,107.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.8,115.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.85,129.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.9,144.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.95,169.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.975,196.0
2026-03-07,wk inc flu hosp,0,2026-03-07,08,quantile,0.99,217.0
