frames,reward,visited_rooms,learned_transitions
177000000,31349.04211011632,32.0,99.4378666193785
178000000,31343.005838643945,32.0,100.67820027538258
179000000,31336.969567171567,32.0,101.0
180000000,31330.933295699193,32.0,101.0
181000000,31324.89702422682,32.0,101.51034907707557
182000000,31318.86075275444,32.0,102.75969653137662
183000000,31312.824481282067,32.0,103.88753669792004
184000000,31306.78820980969,32.0,105.07933737548723
185000000,31300.751938337315,32.0,106.17771603619006
186000000,31294.715666864937,32.0,107.37748562279921
187000000,31288.679395392563,32.0,108.0
188000000,31282.643123920185,32.0,108.0
189000000,31276.60685244781,32.0,108.0
190000000,31270.570580975436,32.0,108.3824994626609
191000000,31264.53430950306,32.0,109.0
192000000,31258.498038030684,32.0,109.0
193000000,31252.461766558306,32.0,109.0
194000000,31246.425495085932,32.0,109.76026873809442
195000000,31240.389223613554,32.0,110.83027188829574
196000000,31234.35295214118,32.0,111.88070445377802
197000000,31228.316680668806,32.0,112.97508459342286
198000000,31222.280409196428,32.0,114.16094345713263
199000000,31216.244137724054,32.0,115.23988599246884
200000000,31210.207866251676,32.0,116.2766690229989
201000000,31204.1715947793,32.0,117.31721305853709
202000000,31206.819886917212,32.0,118.41453528489761
203000000,31228.897005699302,32.0,119.0
204000000,31250.974124481392,32.0,119.0
205000000,31273.051243263482,32.0,119.0
206000000,31295.128362045572,32.0,119.0
207000000,31317.205480827663,32.0,119.0
208000000,31339.282599609753,32.0,119.0
209000000,31361.359718391843,32.0,119.0
210000000,31383.436837173933,32.0,119.0
211000000,31405.513955956023,32.0,119.0
212000000,31427.591074738113,32.0,119.51524265499046
213000000,31449.668193520203,32.0,120.81808111046419
214000000,31471.745312302293,32.0,122.12305382349565
215000000,31493.82243108438,32.0,123.0
216000000,31515.89954986647,32.0,123.5475469590523
217000000,31537.97666864856,32.0,124.7791550520926
218000000,31560.05378743065,32.0,126.0
219000000,31582.13090621274,32.0,126.0
220000000,31604.20802499483,32.0,126.0
221000000,31626.28514377692,32.0,126.0
222000000,31648.36226255901,32.0,126.0
223000000,31670.4393813411,32.0,126.0
224000000,31692.51650012319,32.0,126.0
225000000,31714.59361890528,32.0,126.0
226000000,31736.67073768737,32.0,126.0
227000000,31758.74785646946,32.0,126.0
228000000,31780.82497525155,32.0,126.0
229000000,31802.90209403364,32.0,126.0
230000000,31824.979212815728,32.0,126.0
231000000,31847.056331597818,32.0,126.0
232000000,31869.133450379908,32.0,126.0
233000000,31891.210569161998,32.0,126.0
234000000,31897.993341321613,32.0,126.0
235000000,31894.659334518907,32.0,126.0
236000000,31891.3253277162,32.0,126.0
237000000,31887.99132091349,32.0,126.0
238000000,31884.657314110784,32.0,126.0
239000000,31881.323307308077,32.0,126.0
240000000,31877.989300505367,32.0,126.0
241000000,31874.65529370266,32.0,126.0
242000000,31871.321286899954,32.0,126.0
243000000,31867.987280097248,32.0,126.0
244000000,31864.653273294538,32.0,126.0
245000000,31861.31926649183,32.0,126.0
246000000,31857.985259689125,32.0,126.0
247000000,31854.651252886415,32.0,126.0
248000000,31851.31724608371,32.0,126.0
249000000,31847.983239281002,32.0,126.0
250000000,31844.649232478296,32.0,126.0
251000000,31841.315225675586,32.0,126.0
252000000,31837.98121887288,32.0,126.0
253000000,31834.647212070173,32.0,126.0
254000000,31831.313205267463,32.0,126.0
255000000,31827.979198464756,32.0,126.0
256000000,31824.64519166205,32.0,126.0
257000000,31821.31118485934,32.0,126.0
258000000,31817.977178056633,32.0,126.0
259000000,31814.643171253927,32.0,126.0
260000000,31811.30916445122,32.0,126.0
261000000,31807.97515764851,32.0,126.0
262000000,31804.641150845804,32.0,126.0
263000000,31801.307144043098,32.0,126.0
264000000,31840.94854354676,32.0,126.0
265000000,31908.305211924286,32.0,126.0
266000000,31975.66188030181,32.0,126.0
267000000,32043.018548679338,32.0,126.0
268000000,32110.375217056862,32.0,126.0
269000000,32177.73188543439,32.0,126.0
270000000,32245.088553811915,32.0,126.0
271000000,32312.445222189443,32.0,126.0
272000000,32379.801890566967,32.0,126.0
273000000,32447.158558944495,32.0,126.0
274000000,32514.51522732202,32.0,126.0
275000000,32581.871895699547,32.0,126.0
276000000,32649.22856407707,32.0,126.0
277000000,32716.5852324546,32.0,126.0
278000000,32783.94190083213,32.0,126.0
279000000,32851.29856920965,32.0,126.0
280000000,32918.655237587176,32.0,126.0
281000000,32986.011905964704,32.0,126.0
282000000,33053.368574342225,32.0,126.0
283000000,33120.72524271975,32.0,126.0
284000000,33188.08191109728,32.0,126.0
285000000,33255.43857947481,32.0,126.0
286000000,33322.79524785233,32.0,126.0
287000000,33390.15191622986,32.0,126.0
288000000,33457.508584607385,32.0,126.0
289000000,33524.86525298491,32.0,126.0
290000000,33592.221921362434,32.0,126.0
291000000,33659.57858973996,32.0,126.0
292000000,33726.93525811749,32.0,126.0
293000000,33794.29192649502,32.0,126.0
294000000,33760.619484960225,32.0,126.0
295000000,33717.59270880166,32.0,126.0
296000000,33674.565932643105,32.0,126.0
297000000,33631.53915648455,32.0,126.0
298000000,33588.512380325985,32.0,126.0
299000000,33545.48560416743,32.0,126.0
300000000,33502.45882800887,32.0,126.0
301000000,33459.43205185031,32.0,126.0
302000000,33416.40527569175,32.0,126.0
303000000,33373.378499533195,32.0,126.0
304000000,33330.35172337463,32.0,126.0
305000000,33287.324947216075,32.0,126.0
306000000,33244.29817105752,32.0,126.0
307000000,33201.271394898955,32.0,126.0
308000000,33158.2446187404,32.0,126.0
309000000,33115.21784258184,32.0,126.0
310000000,33072.19106642328,32.0,126.0
311000000,33029.16429026472,32.0,126.0
312000000,32986.137514106165,32.0,126.0
313000000,32943.1107379476,32.0,126.0
314000000,32900.083961789045,32.0,126.0
315000000,32857.05718563049,32.0,126.0
316000000,32814.030409471925,32.0,127.19991127117096
317000000,32771.00363331337,32.0,128.47756779045824
318000000,32727.97685715481,32.0,129.6331048955347
319000000,32684.950080996252,32.0,130.0
320000000,32641.923304837692,32.0,130.9449108030539
321000000,32598.896528679135,32.0,131.0
322000000,32555.869752520575,32.0,131.0
323000000,32512.842976362015,32.0,131.0
324000000,32553.478990250933,32.0,131.0
325000000,32629.712882544907,32.0,131.0
326000000,32705.946774838885,32.0,131.0
327000000,32782.18066713286,32.0,131.0
328000000,32858.414559426834,32.0,131.0
329000000,32934.648451720816,32.0,131.0
330000000,33010.88234401479,32.0,131.0
331000000,33087.116236308764,32.0,131.0
332000000,33163.35012860274,32.0,131.0
333000000,33239.58402089672,32.0,131.0
334000000,33315.817913190695,32.0,131.0
335000000,33392.05180548467,32.0,131.0
336000000,33468.28569777864,32.0,131.9310259218693
337000000,33544.519590072625,32.0,133.11835301508125
338000000,33620.7534823666,32.0,134.2736067855013
339000000,33696.98737466057,32.0,135.3692404615398
340000000,33773.22126695455,32.0,136.0
341000000,33849.45515924852,32.0,136.0
342000000,33925.689051542504,32.0,136.0
343000000,34001.92294383648,32.0,136.0
344000000,34078.15683613045,32.0,136.0
345000000,34154.39072842443,32.0,136.0
346000000,34230.62462071841,32.0,136.0
347000000,34306.85851301238,32.0,136.0
348000000,34383.09240530636,32.0,136.0
349000000,34459.32629760033,32.0,136.0
350000000,34535.56018989431,32.0,136.0
351000000,34611.79408218829,32.0,136.0
352000000,34688.02797448226,32.0,136.0
353000000,34764.261866776236,32.0,136.0
354000000,34840.49575907022,32.0,136.0
355000000,34916.72965136419,32.0,136.0
356000000,34992.96354365817,32.0,136.0
357000000,35082.15589070568,32.0,136.0
358000000,35197.595099201426,32.0,136.0
359000000,35313.03430769717,32.0,136.0
360000000,35428.47351619291,32.0,136.0
361000000,35543.91272468866,32.0,136.0
362000000,35659.35193318441,32.0,136.0
363000000,35774.79114168015,32.0,136.0
364000000,35890.230350175894,32.0,136.0
365000000,36005.66955867164,32.0,136.0
366000000,36121.10876716738,32.0,136.0
367000000,36236.547975663125,32.0,136.0
368000000,36351.98718415887,32.0,136.0
369000000,36467.42639265461,32.0,136.0
370000000,36582.86560115036,32.0,136.0
371000000,36698.304809646106,32.0,136.0
372000000,36813.74401814185,32.0,136.0
373000000,36929.18322663759,32.0,136.0
374000000,37044.62243513334,32.0,136.0
375000000,37160.06164362908,32.0,136.0
376000000,37275.500852124824,32.0,136.0
377000000,37390.940060620575,32.0,136.0
378000000,37506.37926911632,32.0,136.0
379000000,37621.81847761206,32.0,136.0
380000000,37737.257686107805,32.0,136.0
381000000,37852.69689460355,32.0,136.0
382000000,37968.13610309929,32.0,136.0
383000000,38083.575311595036,32.0,136.0
384000000,38199.01452009078,32.0,136.0
385000000,38314.45372858652,32.0,136.0
386000000,38429.89293708227,32.0,136.0
387000000,38545.33214557802,32.0,136.0
388000000,38660.77135407376,32.0,136.0
389000000,38776.210562569504,32.0,136.0
390000000,38858.88018646293,32.0,136.0
391000000,38865.14421737662,32.0,136.55871093784376
392000000,38871.4082482903,32.0,137.6312828902982
393000000,38877.672279203995,32.0,138.64801061959602
394000000,38883.936310117686,32.0,139.6300619927292
395000000,38890.20034103137,32.0,140.0
396000000,38896.46437194506,32.0,140.0
397000000,38902.728402858746,32.0,140.0
398000000,38908.99243377244,32.0,140.81078926072263
399000000,38915.25646468613,32.0,141.7740751794542
400000000,38921.52049559981,32.0,142.76233497147555
401000000,38927.784526513504,32.0,143.0
402000000,38934.048557427195,32.0,143.77037115997229
403000000,38940.31258834088,32.0,144.0
404000000,38946.57661925457,32.0,144.0
405000000,38952.840650168255,32.0,144.0
406000000,38959.104681081946,32.0,144.89782472857925
407000000,38965.36871199564,32.0,145.0
408000000,38971.63274290932,32.0,145.86839034824743
409000000,38977.89677382301,32.0,146.0
410000000,38984.1608047367,32.0,146.0
411000000,38990.42483565039,32.0,146.0
412000000,38996.68886656408,32.0,146.98583437637427
413000000,39002.952897477764,32.0,147.9810316642736
414000000,39009.216928391455,32.0,148.93086576274274
415000000,39015.48095930514,32.0,149.0
416000000,39021.74499021883,32.0,149.0
417000000,39028.00902113252,32.0,149.0
418000000,39034.27305204621,32.0,149.0
419000000,39040.5370829599,32.0,149.0
420000000,39046.80111387359,32.0,149.0
421000000,39053.06514478727,32.0,149.0
422000000,39059.329175700965,32.0,149.0
423000000,39065.59320661465,32.0,149.0
424000000,39071.85723752834,32.0,149.0
425000000,39078.12126844203,32.0,149.0
426000000,39084.385299355716,32.0,149.0
427000000,39090.64933026941,32.0,149.0
428000000,39096.91336118309,32.0,149.0
429000000,39112.65199913678,32.0,149.0
430000000,39137.59462859477,32.0,149.0
431000000,39162.537258052755,32.0,149.0
432000000,39187.47988751074,32.0,149.0
433000000,39212.42251696872,32.0,149.0
434000000,39237.3651464267,32.0,149.0
435000000,39262.307775884685,32.0,149.0
436000000,39287.250405342675,32.0,149.0
437000000,39312.19303480066,32.0,149.0
438000000,39337.13566425864,32.0,149.0
439000000,39362.07829371662,32.0,149.0
440000000,39387.020923174605,32.0,149.0
441000000,39411.96355263259,32.0,149.0
442000000,39436.90618209057,32.0,149.0
443000000,39461.84881154856,32.0,149.0
444000000,39486.79144100654,32.0,149.0
445000000,39511.734070464525,32.0,149.7058555442523
446000000,39536.67669992251,32.0,150.6776278411799
447000000,39561.61932938049,32.0,151.6203275320371
448000000,39586.56195883847,32.0,152.55284912463293
449000000,39611.50458829646,32.0,153.4807411470804
450000000,39636.447217754445,32.0,154.0
451000000,39661.38984721243,32.0,154.0
452000000,39686.33247667041,32.0,154.0
453000000,39711.27510612839,32.0,154.21238359987677
454000000,39736.217735586375,32.0,155.14005663496394
455000000,39761.160365044365,32.0,156.06667556217778
456000000,39786.10299450235,32.0,156.99329130204336
457000000,39811.04562396033,32.0,157.91990704190897
458000000,39835.98825341831,32.0,158.0
459000000,39860.930882876295,32.0,158.0
460000000,39885.87351233428,32.0,158.0
461000000,39910.81614179226,32.0,158.0
462000000,39935.75877125025,32.0,158.0
463000000,39960.70140070823,32.0,158.0
464000000,39985.644030166215,32.0,158.0
465000000,40010.5866596242,32.0,158.0
466000000,40035.52928908218,32.0,158.0
467000000,40060.47191854016,32.0,158.0
468000000,40085.41454799815,32.0,158.0
469000000,40100.0,32.0,158.0
470000000,40100.0,32.0,158.0
471000000,40100.0,32.0,158.0
472000000,40100.0,32.0,158.0
473000000,40100.0,32.0,158.0
474000000,40100.0,32.0,158.0
475000000,40100.0,32.0,158.0
476000000,40100.0,32.0,158.0
477000000,40100.0,32.0,158.0
478000000,40100.0,32.0,158.0
479000000,40100.0,32.0,158.0
480000000,40100.0,32.0,158.0
481000000,40100.0,32.0,158.0
482000000,40100.0,32.0,158.0
483000000,40100.0,32.0,158.0
484000000,40100.0,32.0,158.0
485000000,40100.0,32.0,158.0
486000000,40100.0,32.0,158.0
487000000,40100.0,32.0,158.0
488000000,40100.0,32.0,158.0
489000000,40100.0,32.0,158.0
490000000,40100.0,32.0,158.0
491000000,40100.0,32.0,158.0
492000000,40100.0,32.0,158.0
493000000,40100.0,32.0,158.0
494000000,40100.0,32.0,158.0
495000000,40100.0,32.0,158.0
496000000,40100.0,32.0,158.0
497000000,40100.0,32.0,158.0
498000000,40100.0,32.0,158.0
499000000,40100.0,32.0,158.0
500000000,40100.0,32.0,158.0
501000000,40100.0,32.0,158.0
502000000,40100.0,32.0,158.0
503000000,40100.0,32.0,158.0
504000000,40100.0,32.0,158.0
505000000,40100.0,32.0,158.0
506000000,40100.0,32.0,158.0
507000000,40100.0,32.0,158.0
508000000,40100.0,32.0,158.0
509000000,40100.0,32.0,158.0
510000000,40100.0,32.0,158.0
511000000,40100.0,32.0,158.0
512000000,40100.0,32.0,158.0
513000000,40100.0,32.0,158.0
514000000,40100.0,32.0,158.0
515000000,40100.0,32.0,158.0
516000000,40100.0,32.0,158.0
517000000,40100.0,32.0,158.0
518000000,40100.0,32.0,158.0
519000000,40100.0,32.0,158.0
520000000,40100.0,32.0,158.0
521000000,40100.0,32.0,158.0
522000000,40100.0,32.0,158.0
523000000,40100.0,32.0,158.0
524000000,40100.0,32.0,158.0
525000000,40100.0,32.0,158.0
526000000,40100.0,32.0,158.0
527000000,40100.0,32.0,158.0
528000000,40100.0,32.0,158.0
529000000,40100.0,32.0,158.0
530000000,40100.0,32.0,158.0
531000000,40100.0,32.0,158.0
532000000,40100.0,32.0,158.0
533000000,40100.0,32.0,158.0
534000000,40100.0,32.0,158.0
535000000,40100.0,32.0,158.0
536000000,40100.0,32.0,158.0
537000000,40100.0,32.0,158.0
538000000,40100.0,32.0,158.0
539000000,40100.0,32.0,158.0
540000000,40100.0,32.0,158.0
541000000,40100.0,32.0,158.0
542000000,40100.0,32.0,158.0
543000000,40100.0,32.0,158.0
544000000,40100.0,32.0,158.0
545000000,40100.0,32.0,158.0
546000000,40100.0,32.0,158.0
547000000,40100.0,32.0,158.0
548000000,40100.0,32.0,158.0
549000000,40100.0,32.0,158.0
550000000,40100.0,32.0,158.0
551000000,40100.0,32.0,158.0
552000000,40100.0,32.0,158.0
553000000,40100.0,32.0,158.0
554000000,40100.0,32.0,158.0
555000000,40100.0,32.0,158.0
556000000,40100.0,32.0,158.0
557000000,40100.0,32.0,158.0
558000000,40100.0,32.0,158.0
559000000,40100.0,32.0,158.0
560000000,40100.0,32.0,158.0
561000000,40100.0,32.0,158.0
562000000,40100.0,32.0,158.0
563000000,40100.0,32.0,158.0
564000000,40100.0,32.0,158.0
565000000,40100.0,32.0,158.0
566000000,40100.0,32.0,158.0
567000000,40100.0,32.0,158.0
568000000,40100.0,32.0,158.0
569000000,40100.0,32.0,158.0
570000000,40100.0,32.0,158.0
571000000,40100.0,32.0,158.0
572000000,40100.0,32.0,158.0
573000000,40100.0,32.0,158.0
574000000,40100.0,32.0,158.0
575000000,40100.0,32.0,158.0
576000000,40100.0,32.0,158.0
577000000,40100.0,32.0,158.0
578000000,40100.0,32.0,158.0
579000000,40100.0,32.0,158.0
580000000,40100.0,32.0,158.0
581000000,40100.0,32.0,158.0
582000000,40100.0,32.0,158.0
583000000,40100.0,32.0,158.0
584000000,40100.0,32.0,158.0
585000000,40100.0,32.0,158.0
586000000,40100.0,32.0,158.0
587000000,40100.0,32.0,158.0
588000000,40100.0,32.0,158.0
589000000,40100.0,32.0,158.0
590000000,40100.0,32.0,158.0
591000000,40100.0,32.0,158.0
592000000,40100.0,32.0,158.0
593000000,40100.0,32.0,158.0
594000000,40100.0,32.0,158.0
595000000,40100.0,32.0,158.0
596000000,40100.0,32.0,158.0
597000000,40100.0,32.0,158.0
598000000,40100.0,32.0,158.0
599000000,40100.0,32.0,158.0
600000000,40100.0,32.0,158.0
601000000,40100.0,32.0,158.0
602000000,40100.0,32.0,158.0
603000000,40100.0,32.0,158.0
604000000,40100.0,32.0,158.0
605000000,40100.0,32.0,158.0
606000000,40100.0,32.0,158.0
607000000,40100.0,32.0,158.0
608000000,40100.0,32.0,158.0
609000000,40100.0,32.0,158.0
610000000,40100.0,32.0,158.0
611000000,40100.0,32.0,158.0
612000000,40100.0,32.0,158.0
613000000,40100.0,32.0,158.0
614000000,40100.0,32.0,158.0
615000000,40100.0,32.0,158.0
616000000,40100.0,32.0,158.0
617000000,40100.0,32.0,158.0
618000000,40100.0,32.0,158.0
619000000,40100.0,32.0,158.0
620000000,40100.0,32.0,158.0
621000000,40100.0,32.0,158.0
622000000,40100.0,32.0,158.0
623000000,40100.0,32.0,158.0
624000000,40100.0,32.0,158.0
625000000,40100.0,32.0,158.0
626000000,40100.0,32.0,158.0
627000000,40100.0,32.0,158.0
628000000,40100.0,32.0,158.0
629000000,40100.0,32.0,158.0
630000000,40100.0,32.0,158.0
631000000,40100.0,32.0,158.0
632000000,40100.0,32.0,158.0
633000000,40100.0,32.0,158.0
634000000,40100.0,32.0,158.0
635000000,40100.0,32.0,158.0
636000000,40100.0,32.0,158.0
637000000,40100.0,32.0,158.0
638000000,40100.0,32.0,158.0
639000000,40100.0,32.0,158.0
640000000,40100.0,32.0,158.0
641000000,40100.0,32.0,158.0
642000000,40100.0,32.0,158.0
643000000,40100.0,32.0,158.0
644000000,40100.0,32.0,158.0
645000000,40100.0,32.0,158.0
646000000,40100.0,32.0,158.0
647000000,40100.0,32.0,158.0
648000000,40100.0,32.0,158.0
649000000,40100.0,32.0,158.0
650000000,40100.0,32.0,158.0
651000000,40100.0,32.0,158.0
652000000,40100.0,32.0,158.0
653000000,40100.0,32.0,158.0
654000000,40100.0,32.0,158.0
655000000,40100.0,32.0,158.0
656000000,40100.0,32.0,158.0
657000000,40100.0,32.0,158.0
658000000,40100.0,32.0,158.0
659000000,40100.0,32.0,158.0
660000000,40100.0,32.0,158.0
661000000,40100.0,32.0,158.0
662000000,40100.0,32.0,158.0
663000000,40100.0,32.0,158.0
664000000,40100.0,32.0,158.0
665000000,40100.0,32.0,158.0
666000000,40100.0,32.0,158.0
667000000,40100.0,32.0,158.0
668000000,40100.0,32.0,158.0
669000000,40100.0,32.0,158.0
670000000,40100.0,32.0,158.0
671000000,40100.0,32.0,158.0
672000000,40100.0,32.0,158.0
673000000,40100.0,32.0,158.0
674000000,40100.0,32.0,158.0
675000000,40100.0,32.0,158.0
676000000,40100.0,32.0,158.0
677000000,40100.0,32.0,158.0
678000000,40100.0,32.0,158.0
679000000,40100.0,32.0,158.0
680000000,40100.0,32.0,158.0
681000000,40100.0,32.0,158.0
682000000,40100.0,32.0,158.0
683000000,40100.0,32.0,158.0
684000000,40100.0,32.0,158.0
685000000,40099.93736055732,32.0,158.0
686000000,40098.94017126356,32.0,158.0
687000000,40097.94298196979,32.0,158.0
688000000,40096.94579267603,32.0,158.0
689000000,40095.94860338226,32.0,158.0
690000000,40094.95141408849,32.0,158.0
691000000,40093.95422479473,32.0,158.0
692000000,40092.957035500964,32.0,158.0
693000000,40091.9598462072,32.0,158.0
694000000,40090.962656913434,32.0,158.0
695000000,40089.965467619666,32.0,158.0
696000000,40088.968278325905,32.0,158.0
697000000,40087.97108903214,32.0,158.0
698000000,40086.97389973837,32.0,158.0
699000000,40085.97671044461,32.0,158.0
700000000,40084.97952115084,32.0,158.0
701000000,40083.98233185708,32.0,158.0
702000000,40082.98514256331,32.0,158.0
703000000,40081.98795326954,32.0,158.0
704000000,40080.99076397578,32.0,158.0
705000000,40079.99357468201,32.0,158.0
706000000,40078.99638538825,32.0,158.0
707000000,40077.99919609448,32.0,158.0
708000000,40077.002006800714,32.0,158.0
709000000,40076.00481750695,32.0,158.0
710000000,40075.007628213185,32.0,158.0
711000000,40074.010438919424,32.0,158.0
712000000,40073.013249625656,32.0,158.0
713000000,40072.01606033189,32.0,158.0
714000000,40071.018871038126,32.0,158.0
715000000,40070.02168174436,32.0,158.0
